Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779064005,50,,Aggregated,17.400000,0.000000,1400,2100,2400,2700,3200,3500,3900,4100,4200,4200,4200,505,0,1400,1579.6472793710095,122.40074999863282,4235.886459005997,10979.760396039605
1779064006,50,,Aggregated,17.400000,0.000000,1400,2100,2400,2700,3200,3500,3900,4100,4200,4200,4200,505,0,1400,1579.6472793710095,122.40074999863282,4235.886459005997,10979.760396039605
1779064007,50,,Aggregated,15.100000,0.000000,1500,2100,2700,2900,3300,3500,3900,4100,4200,4200,4200,529,0,1500,1651.9125077130964,122.40074999863282,4235.886459005997,10758.383742911154
1779064008,50,,Aggregated,14.600000,0.000000,1600,2200,2700,2900,3300,3500,3900,4100,4200,4200,4200,556,0,1600,1697.5752493909313,122.40074999863282,4235.886459005997,11084.26798561151
1779064009,50,,Aggregated,12.000000,0.000000,1500,2200,2700,2900,3300,3500,3900,4100,4200,4200,4200,568,0,1500,1667.0338653826727,122.40074999863282,4235.886459005997,10963.302816901409
1779064010,50,,Aggregated,14.300000,0.000000,1400,2100,2700,2900,3300,3500,3900,4100,4200,4200,4200,594,0,1400,1619.9752624755763,122.19187500886619,4235.886459005997,10679.449494949495
1779064011,50,,Aggregated,14.300000,0.000000,1400,2100,2600,2900,3300,3500,3900,4100,4200,4200,4200,603,0,1400,1602.9570751003364,122.19187500886619,4235.886459005997,10612.091210613598
1779064012,50,,Aggregated,14.300000,0.000000,1300,2100,2600,2900,3300,3500,3900,4100,4200,4200,4200,608,0,1300,1597.5303338692404,122.19187500886619,4235.886459005997,10606.399671052632
1779064013,50,,Aggregated,14.100000,0.000000,1400,2100,2600,2800,3300,3500,3900,4100,4200,4200,4200,617,0,1400,1599.4200685971516,122.19187500886619,4235.886459005997,10619.925445705025
1779064014,50,,Aggregated,12.400000,0.000000,1400,2100,2400,2800,3200,3500,3800,4100,4200,4200,4200,657,0,1400,1603.3558945823247,122.19187500886619,4235.886459005997,10434.741248097413
1779064015,50,,Aggregated,12.200000,0.000000,1400,2100,2400,2800,3200,3500,3800,4100,4200,4200,4200,662,0,1400,1593.9328329420644,122.19187500886619,4235.886459005997,10456.65407854985
1779064016,50,,Aggregated,13.700000,0.000000,1400,2000,2400,2800,3200,3500,3800,4100,4200,4200,4200,678,0,1400,1562.421966003715,122.19187500886619,4235.886459005997,10347.762536873157
1779064017,50,,Aggregated,13.700000,0.000000,1300,2000,2400,2700,3200,3500,3800,4000,4200,4200,4200,704,0,1300,1528.3274343541548,122.19187500886619,4235.886459005997,10211.089488636364
1779064018,50,,Aggregated,17.200000,0.000000,1200,2000,2300,2700,3200,3400,3800,4000,4200,4200,4200,725,0,1200,1497.9680411411641,122.19187500886619,4235.886459005997,10144.452413793104
1779064019,50,,Aggregated,18.600000,0.000000,1200,1900,2300,2700,3200,3400,3800,4000,4200,4200,4200,742,0,1200,1475.4675711391994,122.19187500886619,4235.886459005997,10017.423180592992
1779064020,50,,Aggregated,16.900000,0.000000,1200,1900,2200,2700,3200,3400,3800,4000,4200,4200,4200,756,0,1200,1465.5153731193866,122.19187500886619,4235.886459005997,10036.084656084657
1779064021,50,,Aggregated,17.500000,0.000000,1200,1900,2200,2600,3100,3400,3800,4000,4200,4200,4200,779,0,1200,1453.253258176301,122.19187500886619,4235.886459005997,9993.075738125803
1779064022,50,,Aggregated,16.400000,0.000000,1100,1800,2200,2500,3100,3400,3700,4000,4200,4200,4200,806,0,1100,1422.401375714002,122.19187500886619,4235.886459005997,10002.478908188587
1779064023,50,,Aggregated,17.600000,0.000000,1100,1800,2200,2500,3100,3400,3700,4000,4200,4200,4200,817,0,1100,1406.6081750727456,122.19187500886619,4235.886459005997,9931.648714810282
1779064024,50,,Aggregated,19.300000,0.000000,1000,1700,2100,2400,3100,3400,3700,4000,4200,4200,4200,851,0,1000,1360.891909121435,121.2611660012044,4235.886459005997,9853.002350176263
1779064025,50,,Aggregated,19.300000,0.000000,1000,1700,2100,2400,3100,3400,3700,4000,4200,4200,4200,855,0,1000,1355.1134451710461,121.2611660012044,4235.886459005997,9813.160233918128
1779064026,50,,Aggregated,19.700000,0.000000,1000,1700,2100,2400,3100,3400,3700,4000,4200,4200,4200,859,0,1000,1352.4786284869256,121.2611660012044,4235.886459005997,9934.352735739232
1779064027,50,,Aggregated,19.400000,0.000000,1000,1700,2100,2400,3100,3400,3700,4000,4200,4200,4200,867,0,1000,1356.9580306554285,121.2611660012044,4235.886459005997,10091.682814302192
1779064028,50,,Aggregated,18.200000,0.000000,1100,1800,2200,2400,3100,3400,3700,4000,4200,4200,4200,896,0,1100,1385.8968769946582,121.2611660012044,4235.886459005997,10033.159598214286
1779064029,50,,Aggregated,15.900000,0.000000,1100,1800,2200,2400,3100,3400,3700,3900,4200,4200,4200,913,0,1100,1386.794531072448,121.2611660012044,4235.886459005997,10035.642935377875
1779064030,50,,Aggregated,16.300000,0.000000,1100,1800,2200,2400,3000,3400,3700,3900,4200,4200,4200,929,0,1100,1376.9573309496136,121.2611660012044,4235.886459005997,10061.952637244349
1779064031,50,,Aggregated,17.100000,0.000000,1000,1800,2100,2400,3000,3400,3700,3900,4200,4200,4200,956,0,1000,1350.894606336133,121.2611660012044,4235.886459005997,9894.440376569039
1779064032,50,,Aggregated,16.700000,0.000000,1000,1700,2100,2300,3000,3400,3700,3900,4200,4200,4200,974,0,1000,1336.0056696491683,121.2611660012044,4235.886459005997,9868.143737166325
1779064033,50,,Aggregated,17.700000,0.000000,990,1700,2100,2300,3000,3300,3700,3900,4200,4200,4200,984,0,990,1326.1222881395715,121.2611660012044,4235.886459005997,10001.456300813008
1779064034,50,,Aggregated,16.100000,0.000000,990,1700,2100,2300,3000,3300,3700,3900,4200,4200,4200,991,0,990,1325.1596483656635,121.2611660012044,4235.886459005997,10028.078708375378
1779064035,50,,Aggregated,16.900000,0.000000,1000,1700,2100,2300,3000,3300,3700,3900,4200,4200,4200,996,0,1000,1328.254037011409,121.2611660012044,4235.886459005997,10055.2078313253
1779064036,50,,Aggregated,14.500000,0.000000,1000,1800,2100,2400,3000,3300,3700,3900,4200,4200,4200,1018,0,1000,1352.08351562212,121.2611660012044,4235.886459005997,10069.481335952849
1779064037,50,,Aggregated,14.000000,0.000000,1000,1800,2100,2400,3000,3300,3700,3900,4200,4200,4200,1047,0,1000,1357.3960787825706,121.2611660012044,4235.886459005997,10164.443170964661
1779064038,50,,Aggregated,14.500000,0.000000,1000,1800,2100,2400,3000,3300,3700,3900,4200,4200,4200,1055,0,1000,1349.57400413304,121.2611660012044,4235.886459005997,10228.685308056873
1779064039,50,,Aggregated,14.500000,0.000000,1000,1700,2100,2400,3000,3300,3700,3900,4200,4200,4200,1060,0,1000,1347.0055469985555,121.2611660012044,4235.886459005997,10315.783018867925
1779064040,50,,Aggregated,16.900000,0.000000,1000,1700,2100,2300,2900,3300,3700,3900,4200,4200,4200,1099,0,1000,1347.561629082511,121.2611660012044,4235.886459005997,10121.777979981802
